epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
106,664.067,0.73443,0.96171,0.47959,0.00336,0.05462,0.91775,0.91582,0.96757,0.82445,0.92942,0.9311,0.9762,0.66029,0.65533,0.58218,0.37135,0.00396,0,0.0016535,0.0016535,0.0016535
107,670.238,0.72249,0.91529,0.45693,0.00335,0.0439,0.91677,0.92724,0.97275,0.85029,0.93674,0.94723,0.98018,0.65749,0.59241,0.56718,0.33122,0.00315,0,0.0016502,0.0016502,0.0016502
108,675.985,0.7077,0.93188,0.47306,0.0032,0.04874,0.92343,0.93398,0.96899,0.84666,0.92474,0.95153,0.97468,0.66319,0.59117,0.59478,0.35828,0.00303,0,0.0016469,0.0016469,0.0016469
109,681.602,0.75521,0.98489,0.47646,0.00348,0.03829,0.89971,0.90617,0.96571,0.84387,0.9232,0.93089,0.97707,0.66538,0.59279,0.58914,0.37461,0.00323,0,0.0016436,0.0016436,0.0016436
110,687.209,0.72051,0.93531,0.46631,0.00335,0.07063,0.95757,0.91187,0.97421,0.83321,0.96867,0.93691,0.98316,0.64809,0.63274,0.60403,0.34678,0.00323,0,0.0016403,0.0016403,0.0016403
111,692.851,0.7321,0.91007,0.45466,0.00338,0.04054,0.95578,0.91919,0.97885,0.85982,0.93823,0.94949,0.98413,0.66071,0.58896,0.58564,0.31881,0.00322,0,0.001637,0.001637,0.001637
112,698.91,0.71988,0.93635,0.46337,0.0033,0.06428,0.91653,0.92593,0.97827,0.8428,0.90691,0.9513,0.97814,0.65846,0.60236,0.55635,0.34213,0.00308,0,0.0016337,0.0016337,0.0016337
113,705.896,0.71088,0.93276,0.46642,0.00318,0.0849,0.9211,0.91582,0.97535,0.84793,0.93126,0.92593,0.97808,0.65237,0.59116,0.5554,0.37195,0.0032,0,0.0016304,0.0016304,0.0016304
114,711.796,0.70602,0.89185,0.44752,0.00326,0.05344,0.94959,0.93266,0.98242,0.84219,0.95302,0.93603,0.98091,0.66884,0.6215,0.5411,0.33463,0.00339,0,0.0016271,0.0016271,0.0016271
115,717.704,0.70596,0.89401,0.43924,0.0032,0.0496,0.92688,0.93892,0.97557,0.84637,0.93598,0.95623,0.98177,0.66779,0.60839,0.54342,0.34957,0.00316,0,0.0016238,0.0016238,0.0016238
116,723.686,0.70803,0.88588,0.45096,0.00333,0.06379,0.94745,0.94613,0.9814,0.85524,0.93733,0.93603,0.97745,0.67616,0.62073,0.55283,0.32455,0.00331,0,0.0016205,0.0016205,0.0016205
117,730.01,0.69986,0.88599,0.44169,0.00316,0.05686,0.95158,0.92648,0.97787,0.84548,0.95541,0.94613,0.98251,0.67429,0.59619,0.53565,0.34984,0.00309,0,0.0016172,0.0016172,0.0016172
